"DOCUMENT_ID","AGENCY","FUND","BUDGET YEAR","PROGRAM","ACTIVITY","STRATEGIC GOAL","FUNDING ORG","MANAGING UNIT","COST CENTER","OBJECT CLASS","VENDOR_NAME","VENDOR_SITE_NAME","DUNN_TIN","ORDERED_AMOUNT","ADVANCE_AMOUNT","RECEIVED_AMOUNT","BILLED_AMOUNT","CANCELLED_AMOUNT"
"1907J06UA00012009","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","378617","0","378617","378617","0"
"1908J08QA00003011","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","4858389","0","4858389","4858389","0"
"2410DOLJ09QA00009005","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","2341470","0","2341470","2341470","0"
"2410DOLJ09QA00010005","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","3911575","0","3911575","3911575","0"
"2411DOLJ11QA00003000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1089833","0","1078130","1029009","0"
"1911B11NA00035000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","420003","BRANDON PAGE",,"223537686","150","0","150","150","0"
"1910J09RA00022002","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252099","C. H. P. INTERNATIONAL, INC.","C. H. P. INTERNATIONAL, INC.","092538073","320781","0","320781","320781","0"
"2411DOLJ11RA00040000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252099","CHUGACH WORLD SERVICES, INC","CHUGACH WORLD SERVICES, INC.","800205952","704263","0","493154.09","493154.09","0"
"1911B11RA00001000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252099","EDITH FISHER",,"507685449","634","0","634","634","0"
"2411DOLJ10F6TX017000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1ODAL0","1F0760","252099","CAREER OPPORTUNITIES INC","CAREER OPPORTUNITIES INC","148485738","4630409","0","4630409","4630409","0"
"1910J08F6OK003007","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1ODAL0","1F0760","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","3371606","0","3371606","3371606","0"
"2811J0640143039","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","233082","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","207.63","0","207.63","207.63","0"
"2811J0639112A034","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","233082","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","221.1","0","221.1","221.1","0"
"2811J0639525039","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","233082","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","219.54","0","219.54","219.54","0"
"1908J09PA00002015","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","252099","CHUGACH GOVERNMENT SERVICES, INC","CHUGACH GOVERNMENT SERVICES, INC.","556637366","11538196","0","11538196","11538196","0"
"1907J06PA00009009","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","252099","INSIGHTS TRAINING GROUP, LLC","INSIGHTS TRAINING GROUP, LLC","176764392","1194564","0","1194564","1194564","0"
"1902AE93488000015","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","25812","0","0","0","0"
"1911B11PA00120000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","420003","SHALAYNEA MYLES",,"430-81-6283","200","0","200","200","0"
"1911B11PA00118000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","420003","PATRICK WILLIAMS",,"252813425","300","0","300","300","0"
"1911B11PA00116000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","420003","SHAWN KIRKLAND",,"370064894","150","0","150","150","0"
"1907J07SA00003018","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3516675","0","3516675","3516675","0"
"1910J09SA00006005","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","7218506","0","7218506","7218506","0"
"1910J09SA00013006","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","MINACT INC","MINACT INC","096370655","872508","0","488247.8","488247.8","0"
"1911B11SA10006000","26","01811111AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","LEONARD RESOURCE GROUP, INC., THE","LEONARD RESOURCE GROUP, INC., THE","026702014","3527.99","0","3527.99","3527.99","0"
"2410DOLF11D622056001","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OATL0","1D0740","257092","XEROX CORPORATION","XEROX CORPORATION","966319113","6036","0","6036","6036","0"
"1911DA110003000","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OBOS0","1A0710","260010","GSA GLOBAL SUPPLY",,"47000000","1574.97","0","1574.97","1128.06","0"
"2811FY11AEDCHI014","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OCHI0","1E0750","253083","U.S. DEPARTMENT OF HEALTH & HUMAN SERVICES",,"530196960","52.78","0","52.78","52.78","0"
"2811J0641170017","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OJC00","190183","233082","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","207.5","0","207.5","207.5","0"
"2411DOLF119A32599004","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OJC00","190183","257095","SWISH DATA CORPORATION","SWISH DATA CORPORATION","623506107","1500","0","1500","1500","0"
"2411DOLB119A32555004","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OJC00","190183","257095","GLOBAL TECHNOLOGY RESOURCES, INC.","GLOBAL TECHNOLOGY RESOURCES, INC.","055342690","2690.91","0","2690.91","2690.91","0"
"1913OJCFURNITURE000","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OJC00","190183","260000","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION","618326011","10945.22","0","10945.22","10945.22","0"
"1911D9A11002000","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OJC00","190183","420003","LAW OFFICE OF MONA LYONS","LAW OFFICE OF MONA LYONS","604476494","37047.56","0","37047.56","37047.56","0"
"2811SFIPACSUP017","26","01811111AD","2011","0181000311","100000","1111C","1OJC00","1OSANF","1J0790","260010","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","747.29","0","747.29","747.29","0"
"1908J08UA00020015","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","3510074","0","3510074","3510074","0"
"1912J09UA00027002","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OATL0","1D0740","252099","FLUOR FEDERAL SOLUTIONS, LLC","FLUOR FEDERAL SOLUTIONS, LLC","808093350","83098.59","0","83098.59","83098.59","0"
"1909J09QA00002014","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","1733097","0","1733097","1733097","0"
"1906J07QA00001022","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2823046","0","2823046","2823046","0"
"1911B11NA0007001","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","420003","JACOB VROMAN",,"096745182","100","0","100","100","0"
"1911B11NA00008000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OBOS0","1A0710","420003","MICHAEL BRUTTO",,"069769452","79.99","0","79.99","79.99","0"
"1905J05RA00005017","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252099","APPLIED TECHNOLOGY SYSTEMS, INC.","APPLIED TECHNOLOGY SYSTEMS, INC.","827015165","246413","0","0","0","0"
"2411DOLJ11RA00033001","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OCHI0","1E0750","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","377224","0","377224","377224","0"
"2411DOLJ11F6MU020002","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","492617","0","492617","492617","0"
"1907J051A20183006","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","232012","STATE UNIVERSITY OF NEW YORK","GENERAL SERVICES, NEW YORK OFFICE OF","098159275","101833.01","0","101833.01","101833.01","0"
"1906J051A20192007","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","232014","LINCOLN FOUNDATION","LINCOLN FOUNDATION","074047218","400884.56","0","400884.56","400884.56","0"
"1911P9611MF11OJC000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","233060","EMPLOYMENT AND TRAINING ADMINISTRATION","EMPLOYMENT AND TRAINING ADMINISTRATION","878136894","144000","0","136609","136609","0"
"1907J079626552006","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","252099","MOTION PICTURE LICENSING CORP","MOTION PICTURE LICENSING CORPORATION","797033966","67500","0","67500","67500","0"
"2409DOLJ099628935003","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","252099","ALTECH SERVICES, INC.800191215","ALTECH SERVICES, INC.","800191215","4063959","0","4063959","4063959","0"
"2411DOLU119A32128000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","252099","COMPUTER SCIENCES CORPORATION","COMPUTER SCIENCES CORPORATION","043991108","3776810","0","3746437.12","3746437.12","0"
"2411DOLB119131938001","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OJC00","190183","257095","ADVANCED COMPUTER CONCEPTS, INC.","ADVANCED COMPUTER CONCEPTS, INC.","116193400","12312","0","12312","12312","0"
"1910J08PA00003009","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","5853622","0","5853622","5853622","0"
"1911B11PA00137000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OPHI0","1C0730","420003","MONICA FOSTER",,"406040079","242.7","0","242.7","242.7","0"
"1908J08SA00004016","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","4518747","0","4518747","4518747","0"
"2408DOLJ08SA00002011","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1258296","0","1258296","1258296","0"
"6105J06SA00003012","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","Y W C A OF GREATER LOS ANGELES INC","YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF GREATER LOS ANGELES, CALIFORNIA","165133646","5571181","5571181","0","5571181","0"
"2411DOLJ11SA00002000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1782603","0","1782603","1782603","0"
"2415DOLJ07SAO0001000","26","01811112AD","2011","0181000111","100000","1111C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","325243","0","325243","325243","0"
"2411DOLJ12UA00045002","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OATL0","1D0740","252099","C. H. P. INTERNATIONAL, INC.","C. H. P. INTERNATIONAL, INC.","092538073","697728","0","697728","697728","0"
"2411DOLJ12UA00046002","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OATL0","1D0740","252099","JACKSON PIERCE PUBLIC AFFAIRS, INC.","JACKSON PIERCE PUBLIC AFFAIRS INC","795977870","1108472","0","1108472","1108472","0"
"1908J08UA00020019","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OATL0","1D0740","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","1748796","0","1748796","1748796","0"
"2411DOLJ11QA00005005","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OBOS0","1A0710","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","4831003","0","4831003","4831003","0"
"1906J07QA00001026","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","4883902","0","4883902","4883902","0"
"2410DOLJ09QA00008022","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","64481","0","64481","64481","0"
"1910J09RA00021010","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OCHI0","1E0750","252099","MINACT INC","MINACT INC","096370655","1168323","0","1168323","1168323","0"
"2410DOLJ10RA00029011","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OCHI0","1E0750","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2801267","0","2011786","2011786","789481"
"2411DOLJ11YALA003005","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","1366870","0","1366870","1366870","0"
"1908J08F6AR006017","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","4070755","0","4070755","4070755","0"
"2409DOLJ09UA00028018","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","1977966","0","1977966","1977966","0"
"2411DOLJ11F6MT021004","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","CONFEDERATED SALISH & KOOTENAI TRIBES","CONFEDERATED SALISH & KOOTENAI TRIBES","071409460","1574429","0","1574429","1574429","0"
"1905J06YA30200024","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","CONFEDERATED SALISH & KOOTENAI TRIBES","CONFEDERATED SALISH & KOOTENAI TRIBES","071409460","875","0","0","0","0"
"1907J051A20154004","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OJC00","190183","232012","MATANUSKA-SUSITNA, BOROUGH OF (INC)","MATANUSKA-SUSITNA BOROUGH","081482960","1","0","1","1","0"
"1907J051A20175007","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OJC00","190183","232014","LUZERNE COUNTY CHILDREN & YOUTH SERVICES","LUZERNE, COUNTY OF (INC)","060513058","30488","0","30488","30488","0"
"1910J089627830002","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OJC00","190183","232014","ASTORIA, CITY OF","ASTORIA, CITY OF","006156467","66463","0","66463","66463","0"
"2412DOLF129A33226000","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OJC00","190183","257095","DLT SOLUTIONS, LLC","DLT SOLUTIONS, LLC","786468199","23920.66","0","23920.66","23920.66","0"
"1905J07PA00002028","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OPHI0","1C0730","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","4990698","0","4888638","4888638","0"
"2411DOLJ11PA00001005","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OPHI0","1C0730","252099","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","2870239","0","2870239","2870239","0"
"2411DOLJ11PA00002005","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OPHI0","1C0730","252099","CAREER DEVELOPMENT SERVICES, LLC","CAREER DEVELOPMENT SERVICES, LLC","088379230","4132","0","4132","4132","0"
"2412DOLJ11PA00005001","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","25061","0","25061","25061","0"
"2411DOLJ11SA00002003","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2590388","0","2590388","2590388","0"
"1909J09SA00004018","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OSANF","1J0790","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","7574679","0","7574679","7574679","0"
"2411DOLJ11SA00006004","26","01811112AD","2012","0181OPSD11","100000","10000","1OJC00","1OSANF","1J0790","252099","MINACT INC","MINACT INC","096370655","29954.94","0","29954.94","29954.94","0"
"2411DOLJ10F6TX017010","26","01811113AD","2012","0181OPSD11","100000","10000","1OJC00","1ODAL0","1F0760","252099","CAREER OPPORTUNITIES INC","CAREER OPPORTUNITIES INC","148485738","692452","0","692452","692452","0"
"2408DOLJ08SA00002014","26","01811113AD","2012","0181OPSD11","100000","10000","1OJC00","1OSANF","1J0790","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","178981","0","178981","178981","0"
"1909J09SA00004019","26","01811113AD","2012","0181OPSD11","100000","10000","1OJC00","1OSANF","1J0790","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","628877","0","628877","628877","0"
"1906J07UA00014021","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OATL0","1D0740","254049","APPLIED TECHNOLOGY SYSTEMS, INC.","APPLIED TECHNOLOGY SYSTEMS, INC.","827015165","1875","0","0","0","0"
"1903AE13422000007","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OJC00","190183","320050","HONEYWELL INTERNATIONAL INC","HONEYWELL INTERNATIONAL INC.","043227065","289637","0","289637","289637","0"
"1903J041A00005011","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OJC00","190183","320050","MAK ARCHITECTS, INC.","MAK ARCHITECTS, INC.","859077711","9856","0","9855.6","9855.6","0"
"1911OJCPY10C4000","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OJC00","190183","320050","EMPLOYMENT AND TRAINING ADMINISTRATION","EMPLOYMENT AND TRAINING ADMINISTRATION","878136894","68256","0","0","0","0"
"1902AE13689000005","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OJC00","190183","320050","K D CONTRACTORS INC","K D CONTRACTORS INC","835102963","19831.6","0","19831.6","19831.6","0"
"1906J099629030003","26","01811113BD","2011","0181000211","100000","1111C","1OJC00","1OJC00","190183","320050","KNODEL ASSOCIATE ARCHITECTS, A.I.A., PROFESSIONAL ASSOCATION","KNODEL ASSOCIATE ARCHITECTS, A.I.A., PROFESSIONAL ASSOCATION","099844003","24536.48","0","0","0","0"
"2410DOLJ09QA00009014","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OBOS0","1A0710","254049","FOXMAR, INC.","FOXMAR, INC.","809708399","67123","0","67123","67123","0"
"2410DOLJ10QA00001008","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OBOS0","1A0710","254049","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","24608","0","24608","24608","0"
"1908J08RA00018019","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OCHI0","1E0750","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","41298","0","37375","37375","0"
"1909J09F6ND010019","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1ODAL0","1F0760","254049","MINACT INC","MINACT INC","096370655","23122","0","23122","23122","0"
"2412DOLB129A33722002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","220011","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","986.19","0","0","0","0"
"2412DOLB129A33727002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","220011","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","1430.79","0","1430.79","1430.79","0"
"2412DOLB129A33731002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","220011","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","1666.63","0","1666.63","1666.63","0"
"2412DOLB129632832002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","220015","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","562.69","0","562.69","562.69","0"
"2412DOLB129A33055002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","220015","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","1463.92","0","1463.92","1463.92","0"
"2412DOLB129632923000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","18177.75","0","18177.75","18177.75","0"
"2412DOLB119632815000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","23478","0","0","0","0"
"2412DOLB119632781000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","11507.29","0","0","0","0"
"2412DOLJ121A21927000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","254049","AD VERITAS CONSTRUCTION CO. INC.","AD VERITAS CONSTRUCTION CO. INC.","148393999","78006","0","78006","78006","0"
"2412DOLB129A33064001","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","8995","0","0","0","0"
"2412DOLB129A33116001","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","3339.7","0","3339.7","3339.7","0"
"2412DOLB129632801001","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","8316.51","0","7791.51","7791.51","0"
"1999AE11339000017","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","320050","COX GRAAE SPACK ARCHITECTS","COX GRAAE SPACK ARCHITECTS","047960000","365593.19","0","365593.19","365593.19","0"
"2410DOLJ109630227001","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","320050","BBIX, LLC","BBIX, LLC","125149075","37224.91","0","37224.91","37224.91","0"
"2408DOLJ099629008004","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","320050","GROOMS & CO. CONSTRUCTION, INC.","GROOMS & CO. CONSTRUCTION, INC.","021685441","383249.87","0","383249.87","383249.87","0"
"2411DOLJ111A21688001","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","320050","MANCHESTER, CITY OF","MANCHESTER, CITY OF","161174537","122575","0","122575","122575","0"
"2411DOLJ10PA00002006","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OPHI0","1C0730","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","383524","0","383524","383524","0"
"2412DOLJ11PA00005002","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OPHI0","1C0730","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","33026","0","33026","33026","0"
"1910J08PA00003011","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OPHI0","1C0730","254049","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","235585","0","235585","235585","0"
"2412DOLF121A21824000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OSANF","1J0790","310010","RMP ASSOCIATES, INC.","RMP ASSOCIATES, INC.","105170455","11664.29","0","11664.29","11664.29","0"
"2412DOLF121A21832000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OSANF","1J0790","310010","OFFICE ASSEMBLERS INC","OFFICE ASSEMBLERS INC","006556620","72070","0","72070","72070","0"
"2412DOLF121A21814000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OSANF","1J0790","310010","HERMAN MILLER, INC.","HERMAN MILLER, INC.","006012801","81000.07","0","81000.07","81000.07","0"
"2412DOLF121A21830000","26","01811113BD","2012","0181CRAD11","100000","10000","1OJC00","1OSANF","1J0790","310010","RAPP PRODUCTIONS, INC.","RAPP PRODUCTIONS, INC.","926720210","67032.98","0","67032.98","67032.98","0"
"2413DOLB139A34225000","26","01811113BD","2013","0181CRAD11","100000","10000","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","19716","0","17023","17023","0"
"1910J09PA00003015","26","01811113BD","2013","0181CRAD11","100000","10000","1OJC00","1OPHI0","1C0730","254049","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","147307","0","147307","147307","0"
